"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi"
"ARUV",91,42,26,"Yes","Global_unavg",0.0581262881878721,-2.28040959202362,-21.5962761760837,-8.93718378183512,0.638685690920854,-0.545931086518444,9.55262433861947,21.893666422044,3.48093362547579,-2.34240830058438,5.07252544068313e-27,0.00192279766269443,0.131171399024459,0.223425775078199,0.0965511810204359,0.502827501041232,0.0325441222503936,0.795180216031955,0.813100523218726
"CARU",91,33,20,"Yes","Global_unavg",0.0679579492716822,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.11754713140598,12.8315383186533,-0.10039315585643,7.3246484959091,-21.6130550382019,1.42756004345897e-28,0.0234860878202901,0.0610342049335178,0.190808085986057,0.0327114321879607,0.36571695847442,0.994848742472997,0.60018876380097,0.18732806065921
"CEVE",91,26,22,"Yes","Global_unavg",0.128194659471485,-2.84636813273765,-17.318731666711,-18.8379863449601,1.74968543418177,-0.622013928539573,2.89538871588947,16.0963616256108,-30.6734935505444,0.739237363622458,6.66736697454488e-25,0.0528912696270084,0.027697574300959,0.0025546336679674,0.169202512990208,0.870523063438747,0.247731896336147,0.150441190417635,0.959314235201001
"EPAN",91,18,26,"Yes","Global_unavg",0.107364814373805,-3.27081353062762,-1.48934084073624,-25.4282138865056,2.5886984553186,0.151385778127589,-4.77137300860411,2.37913269484505,21.4581230281009,27.6655617854828,2.32207809980809e-23,0.874926886211093,0.0184441783337345,1.64529251729494e-07,0.72312911162835,0.708485367035219,0.84224730630598,0.120952753034754,0.0341716377418889
"PAMY",91,127,111,"Yes","Global_unavg",0.0420397389243282,-0.704733383418325,-10.7565459077929,-11.1839878274356,0.264913499519224,-0.21950194327328,2.65010877423552,-0.880432292058815,-10.2536259965597,5.47509316496288,1.36431722698466e-09,0.00202000752434977,0.00143191711834113,0.496978805140702,0.202675508605141,0.805331170362987,0.864433985625768,0.372303617435234,0.286297466960205
"VAME",91,95,114,"Yes","Global_unavg",0.106764900662216,-1.26937077439207,11.8753529160903,-23.3125514451139,-2.3832572869656,0.385665326843928,58.0770460624488,-5.82422706590579,NA,NA,1.13017876544911e-20,0.00429224586208098,2.18906985482075e-13,0.0580376872073771,0.0306420624245574,0.0286074754611169,0.309264349266709,NA,NA
"ACMI",92,10,20,"Yes","Global_unavg",0.12225272926024,-3.79745936398685,-17.9955825669523,-12.3361521890759,2.57188274670669,0.253197563942807,7.4582741655445,33.4479253417032,16.0965667063192,17.8055255176647,8.34673697743264e-20,0.188848414916997,0.313261867879327,1.66523236214543e-05,0.643952238435464,0.651154839454244,0.0417639272138226,0.294141465219327,0.22789399701158
"ARUV",92,42,27,"Yes","Global_unavg",0.0509869964322098,-2.28040959202362,-21.5962761760837,-8.93718378183513,0.295803627409881,-0.416844663262477,6.28612635580912,18.1256673673128,9.34387890709836,0.552832411653455,5.07252544068528e-27,0.00192279766269451,0.13117139902446,0.619967901267067,0.186432789157739,0.677872532752286,0.067471862574645,0.504265866347239,0.952973973595772
"CARU",92,33,18,"Yes","Global_unavg",0.0666761816087246,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.464016962085608,-1.14286558938717,20.9634409777751,-1.72934218225312,2.14354150572197,-18.8164305618889,1.42756004345858e-28,0.0234860878202901,0.0610342049335169,0.429413668985748,0.0296500411374673,0.191316420148543,0.913851951337315,0.892790651651334,0.250578005239022
"CEVE",92,26,18,"Yes","Global_unavg",0.116793086855216,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.39961711757929,-0.857568811268183,14.3455987948341,19.818626188387,-27.5730986522503,-1.52805530232069,6.81045494175274e-25,0.0529415145912762,0.0277241389573844,0.0246630487489009,0.0824170658638156,0.42523645221552,0.182382252881463,0.22555400055487,0.922714155333288
"EPAN",92,18,28,"Yes","Global_unavg",0.141000399729424,-3.27081353062761,-1.48934084073626,-25.4282138865056,2.26760394002728,0.268866914727474,-42.6934994767123,6.51272337829812,-17.8414715034333,22.6796535097579,2.32207809980913e-23,0.874926886211092,0.018444178333735,0.000465369710860598,0.5224238040787,0.054386541262962,0.587496213203071,0.379484061962955,0.0842722321034767
"PAMY",92,127,105,"Yes","Global_unavg",0.0563502427678495,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.738033421070427,-0.468321569925834,2.54445242844079,-3.9097815873877,5.83527780089979,-2.36673781666337,1.36431722698455e-09,0.00202000752434981,0.00143191711834114,0.0468032160915227,0.0111988298615997,0.769174722559612,0.493903541341634,0.508698530623018,0.677400114423218
"VAME",92,95,108,"Yes","Global_unavg",0.100795173612384,-1.26608223373387,11.8324576142267,-23.0838904680581,-1.89588424432623,0.279672619601596,52.7154013733391,-6.79552319909191,NA,NA,1.3358719243626e-20,0.00434497531308144,5.42621567356309e-13,0.0766512889087783,0.118926875316952,0.0231908566671,0.241049426189793,NA,NA
"ACMI",93,10,19,"Yes","Global_unavg",0.113680349690399,-3.79745936398687,-17.9955825669524,-12.336152189076,2.51186653753985,0.0838079015226833,19.6523735594586,42.056143330362,11.8617593621551,12.5858842560557,8.34673697743428e-20,0.188848414916998,0.313261867879325,2.32836499471191e-05,0.888077525762202,0.235339994691083,0.0195908532231657,0.440307680413321,0.414828935111484
"ARUV",93,42,29,"Yes","Global_unavg",0.0500307353729738,-2.28040959202362,-21.5962761760837,-8.93718378183508,0.638685690920855,-0.369790312507109,9.55262433861943,20.9056513628188,3.48093362547577,-0.0462058150175196,5.07252544068587e-27,0.00192279766269456,0.131171399024462,0.2234257750782,0.235648511521301,0.502827501041235,0.0320941682971374,0.795180216031957,0.99602128822351
"CARU",93,33,21,"Yes","Global_unavg",0.0651411243313386,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.710289077822842,-1.00782215844647,12.8315383186532,1.9936947022917,7.32464849590914,-20.4038615605892,1.42756004345863e-28,0.0234860878202903,0.0610342049335176,0.190808085986057,0.0414348979892723,0.365716958474421,0.892166974444996,0.600188763800968,0.190659924603277
"CEVE",93,26,21,"Yes","Global_unavg",0.111036127706788,-2.84636813273765,-17.318731666711,-18.8379863449601,1.67801151492045,-0.622013928539573,7.26268520460018,16.0963616256107,-21.2569381003605,0.739237363622451,6.66736697454537e-25,0.0528912696270088,0.0276975743009591,0.00251650092137963,0.169202512990209,0.670047989342032,0.247731896336148,0.276668857812102,0.959314235201001
"EPAN",93,18,27,"Yes","Global_unavg",0.12138316409021,-3.27081353062762,-1.48934084073628,-25.4282138865056,2.17716344756325,0.283618980862433,-37.2568681932551,3.30838195164542,-9.76822385071573,23.40500989134,2.32207809980859e-23,0.87492688621109,0.0184441783337345,0.000590721159546384,0.497333685624134,0.0795704273783299,0.781761291071462,0.612855441818552,0.0738329957493517
"PAMY",93,127,101,"Yes","Global_unavg",0.0534217139920509,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.755711735991205,-0.460637389976977,-0.413861577135891,-1.11333199859922,-7.24289972777167,2.05870595260469,1.36431722698465e-09,0.00202000752434978,0.00143191711834113,0.0490045667793212,0.0104480876578582,0.96634694941131,0.838774081964591,0.488875855634891,0.70566638380199
"VAME",93,95,110,"Yes","Global_unavg",0.101001242956898,-1.26311205965745,11.793455434886,-22.8759853968523,-1.88715995506147,0.308928492316273,52.3918168663113,-6.13180653279127,NA,NA,1.3510612446584e-20,0.00438229526417659,5.8002181970146e-13,0.0771032393905763,0.0842884122515738,0.0235596605996479,0.286838915946455,NA,NA
"ACMI",94,10,18,"Yes","Global_unavg",0.117120886272653,-3.79745936398687,-17.9955825669522,-12.3361521890759,2.51186653753984,-0.0175018719054876,19.6523735594584,41.6726214786231,11.8617593621549,13.9652208000841,8.34673697743579e-20,0.188848414917004,0.313261867879331,2.32836499471199e-05,0.977039603258055,0.235339994691088,0.0223607228417591,0.440307680413327,0.370678859849028
"ARUV",94,42,27,"Yes","Global_unavg",0.0554790666973999,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.638685690920854,-0.487980492191584,9.5526243386194,21.4320968040806,3.48093362547578,-1.8859738347032,5.07252544068479e-27,0.00192279766269453,0.13117139902446,0.223425775078201,0.130920137253904,0.502827501041236,0.0336817577542497,0.795180216031956,0.84605748913346
"CARU",94,33,22,"Yes","Global_unavg",0.0639501315585984,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.369002505271037,-0.91468005902887,1.48782769902324,0.25020195036011,3.39179152371559,-21.460139737609,1.42756004345863e-28,0.0234860878202899,0.0610342049335168,0.558236095261932,0.0584879170446059,0.935959290124679,0.98617399831212,0.842052801385992,0.157265433388524
"CEVE",94,26,23,"Yes","Global_unavg",0.138373390844217,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.94716097269786,-0.665752356482227,-2.58098473639832,13.1516245984925,-27.6600504004877,-1.50218289079534,6.81045494175375e-25,0.0529415145912763,0.0277241389573844,0.000422209523758047,0.153787025490142,0.883497055301803,0.360007514977188,0.160983465377915,0.920352842187871
"EPAN",94,18,27,"Yes","Global_unavg",0.104926624468034,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.52979722059546,0.223774501065091,-9.49685320917694,3.81452046144624,6.79371237024169,15.7777387598531,2.32207809980925e-23,0.87492688621109,0.0184441783337348,5.93750574404123e-07,0.601256099936252,0.510490585127306,0.759812956684661,0.663580481592591,0.251476099002461
"PAMY",94,127,102,"Yes","Global_unavg",0.0471443201696033,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.578715649401436,-0.420995077224595,1.13638920521021,0.512450834811761,-0.703846637741721,1.45059688729936,1.36431722698463e-09,0.00202000752434978,0.00143191711834116,0.123342211434814,0.0180991500405468,0.902928594952289,0.924330771763974,0.941941312257494,0.788970366185283
"VAME",94,95,103,"Yes","Global_unavg",0.0921098547220043,-1.24747252754885,11.5837888519694,-21.7581976433955,-1.85297274540068,0.214300332101413,44.6076254890012,-6.31778290344654,NA,NA,2.00767600593049e-20,0.00462285699343887,5.25989076763662e-12,0.0766689897324561,0.232484886047677,0.0532920577931428,0.272833497742776,NA,NA
"ACMI",95,10,20,"Yes","Global_unavg",0.163772794563266,-3.79745937337048,-17.9955828942425,-12.3361524275376,2.79489092208395,-1.1508246298801,14.0435622045715,77.4276739353981,13.0465161385137,-21.500308823176,8.40491574836436e-20,0.188890779587471,0.313296208874164,1.13399101167748e-06,0.326041571404657,0.385537099294464,0.0183657054149327,0.384979879276111,0.357501301103438
"ARUV",95,42,27,"Yes","Global_unavg",0.051961971329108,-2.28040959202362,-21.5962761760837,-8.93718378183511,0.29580362740988,-0.4306412257367,6.28612635580907,18.7081527831114,9.34387890709834,-0.95595306867666,5.0725254406845e-27,0.00192279766269448,0.13117139902446,0.619967901267067,0.175633041807708,0.677872532752287,0.0612629874098697,0.504265866347239,0.920078137492715
"CARU",95,33,20,"Yes","Global_unavg",0.0854022241012227,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.9519430398208,-1.50452998079024,17.0200051037368,8.08388111066083,3.62207594580244,-35.1110630708282,1.42756004345858e-28,0.0234860878202898,0.061034204933517,0.060226951149508,0.0168616432090436,0.213925508882792,0.61929565321978,0.789326677066505,0.0723509011960569
"CEVE",95,26,21,"Yes","Global_unavg",0.113161090710971,-2.84636813273766,-17.318731666711,-18.8379863449601,1.64436849135323,-0.622013928539571,7.54267473206716,16.0963616256107,-24.2180637198365,0.73923736362245,6.66736697454377e-25,0.0528912696270085,0.0276975743009588,0.00390192718201463,0.16920251299021,0.663236163691305,0.247731896336148,0.234915149133568,0.959314235201002
"EPAN",95,18,24,"Yes","Global_unavg",0.132724416220062,-3.27081353062762,-1.48934084073628,-25.4282138865055,1.50082223004756,0.0460545306123234,-59.8116538072898,8.39768441244781,-19.0434077197479,14.2944326194104,2.322078099809e-23,0.87492688621109,0.0184441783337349,0.104743767190657,0.918159852499585,0.063412787572666,0.518592894307426,0.409603469728799,0.315845859449486
"PAMY",95,127,100,"Yes","Global_unavg",0.0430726556825184,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.46559473883545,-0.440145678292782,6.40869382234188,1.44166311444441,9.36423405790928,2.55271898999701,1.36431722698462e-09,0.0020200075243498,0.00143191711834115,0.208784525798235,0.0132321394254697,0.453074775349527,0.787779002839075,0.277021879218138,0.635245508988267
"VAME",95,95,115,"Yes","Global_unavg",0.10866742759629,-1.27422010168153,11.9380706888395,-23.6468964057632,-1.91974753531394,0.382995649102701,53.5978236949635,-4.68181553048413,NA,NA,9.96005271261576e-21,0.00422596211547862,1.108262987139e-13,0.075304038043366,0.032239224525705,0.0220590059810818,0.414906511332658,NA,NA
"ACMI",96,10,19,"Yes","Global_unavg",0.147143689157192,-3.79745937337047,-17.9955828942423,-12.3361524275374,2.52124879932391,-1.55666535762289,11.7737533891396,93.0447547545129,10.9409446462146,-24.394169538033,8.40491574836175e-20,0.188890779587472,0.313296208874167,2.19930682286926e-05,0.276714615764389,0.482285942525249,0.0186031056746414,0.483731169693961,0.329626371696749
"ARUV",96,42,28,"Yes","Global_unavg",0.0495639673249341,-2.28040959202363,-21.5962761760836,-8.93718378183509,0.295803627409879,-0.371521085517589,6.28612635580898,25.5318518444727,9.34387890709832,0.484798771814456,5.07252544068196e-27,0.0019227976626945,0.131171399024459,0.619967901267068,0.233826763069435,0.677872532752291,0.00830070922024431,0.50426586634724,0.95778231489135
"CARU",96,33,22,"Yes","Global_unavg",0.0637564761882281,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822844,-0.966952622237626,12.8315383186532,-1.82825142539949,7.32464849590911,-20.3221364036791,1.42756004345886e-28,0.0234860878202899,0.061034204933517,0.190808085986056,0.0507981404069628,0.36571695847442,0.902927341086516,0.600188763800969,0.187911931637875
"CEVE",96,26,21,"Yes","Global_unavg",0.12123173410609,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.64436854675124,-0.815059229117003,7.54267654835989,20.8215351647617,-24.2180622172859,-8.54389285141887,6.8104549417535e-25,0.0529415145912762,0.0277241389573848,0.00390361176253732,0.109506905832459,0.663254087779861,0.160395789869087,0.234929597800805,0.597489326427008
"EPAN",96,18,23,"Yes","Global_unavg",0.0945317250669065,-3.27081353062762,-1.48934084073628,-25.4282138865056,2.34984596385746,0.0531466101629256,-7.85863283593187,-2.27200164431546,17.0413435364532,21.9643195524122,2.32207809980992e-23,0.87492688621109,0.0184441783337351,3.87789356711451e-06,0.903377657327837,0.565562248247717,0.858179858308181,0.245509728860766,0.110473813299231
"PAMY",96,127,111,"Yes","Global_unavg",0.0581817597137252,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.870520046077178,-0.350727407918303,-3.73133721330775,-5.46723265938207,-7.44297399325261,2.30246693810982,1.36431722698466e-09,0.00202000752434978,0.00143191711834116,0.0252840359032072,0.0509978854516478,0.70799046128847,0.321915521876262,0.484782812472619,0.670259471242779
"VAME",96,95,116,"Yes","Global_unavg",0.115560724042432,-1.29586249382916,12.2107160660844,-25.1009325390612,-1.67299199722699,0.389675662790508,54.2368103121869,-6.01170289502461,NA,NA,6.59382216003402e-21,0.00396659268490049,1.2885791405701e-14,0.0936687841586964,0.0299919251502897,0.0135646108510368,0.302796546112122,NA,NA
"ACMI",97,10,21,"Yes","Global_unavg",0.140986645932756,-3.79745936398686,-17.9955825669522,-12.3361521890758,2.80260372234833,0.0538086849144539,13.3654681804458,43.54422571426,12.4628818553579,10.7906349510292,8.34673697743483e-20,0.188848414917004,0.313261867879333,1.03166882217167e-06,0.929412711094726,0.409902779041965,0.0180778131976704,0.407740103818545,0.489908201151177
"ARUV",97,42,27,"Yes","Global_unavg",0.0505507543086797,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.295803627409879,-0.409433761630047,6.28612635580903,21.8433384260128,9.34387890709834,0.770239903459568,5.07252544068362e-27,0.00192279766269453,0.131171399024461,0.619967901267069,0.192094539103204,0.677872532752289,0.0255215141061786,0.504265866347239,0.933877772968193
"CARU",97,33,23,"Yes","Global_unavg",0.0644477988711305,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.710289077822843,-0.936096509123393,12.8315383186532,0.809769567367365,7.3246484959091,-22.5711711944731,1.42756004345835e-28,0.0234860878202899,0.061034204933517,0.190808085986056,0.055413826762346,0.365716958474419,0.955332390346478,0.600188763800969,0.141473808705339
"CEVE",97,26,19,"Yes","Global_unavg",0.118486282307515,-2.8463681881368,-17.3187334830163,-18.8379878475594,1.67801157031946,-0.753813983226241,7.26268702090322,12.0368370133712,-21.2569365977671,4.93650816015924,6.81045494175387e-25,0.0529415145912756,0.0277241389573841,0.00251773579354787,0.103429710591485,0.670066086376317,0.406604997738957,0.276684734127047,0.737589615428695
"EPAN",97,18,21,"Yes","Global_unavg",0.139561479953138,-3.27081353062761,-1.48934084073626,-25.4282138865056,1.46749204131011,-0.403445547821061,-52.9796566355696,2.4390977609271,-17.0183761986646,-2.8030863926799,2.32207809980892e-23,0.874926886211091,0.0184441783337347,0.096410349403044,0.458331461319771,0.0815770103753202,0.87332745393917,0.454875340673054,0.874179588238733
"PAMY",97,127,105,"Yes","Global_unavg",0.0429112758474146,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.283913190618978,-0.342258812344839,-0.876452749172113,-0.126667312174855,3.90938782256676,1.9016758779706,1.36431722698463e-09,0.0020200075243498,0.00143191711834115,0.455907905735892,0.0519896033512606,0.926298970741703,0.981036242998038,0.684592348428589,0.721745403922114
