"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"SOSI",86,48,22,"No","Unavg",0.143909530539572,-10.023431008112,NA,NA,-0.913651146999857,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",86,17,32,"No","Unavg",0.119700617455361,-3.50265677727972,NA,NA,0.709134353200642,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",86,34,39,"No","Unavg",0.0513662216185694,-2.52116480738118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",86,10,25,"No","Unavg",0.191952696759631,-3.98006574918409,NA,NA,1.01400376811339,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",86,95,110,"Yes","Unavg",0.100706807315398,-1.26655828846372,11.8386857486603,-23.1170903097046,NA,NA,NA,-1.5978395402494,0.298082004309051,51.2957929267749,-8.20938739664949,NA,NA
"VASI",86,24,26,"No","Unavg",0.175922062890603,-11.5561567986956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",87,72,59,"No","Unavg",0.24451919217623,-2.50839105283535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",87,15,13,"No","Unavg",0.0602272180144822,-4.15949365539647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",87,10,19,"Yes","Unavg",0.118240337357542,-3.6687749680583,-11.9688011114787,NA,NA,NA,NA,2.53589226078497,-0.068575438008879,10.2765527329281,33.1580488599414,NA,NA
"AMAL",87,42,43,"No","Unavg",0.112384693106334,-2.96859468801297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",87,42,29,"Yes","Unavg",0.048482420017637,-2.2647779754368,-20.9001167417399,-7.82540215427947,NA,NA,NA,0.633712137327738,-0.373909432067178,8.15091280116961,20.9315424781707,NA,NA
"ATFI",87,24,30,"No","Unavg",0.077528452702419,-2.85854494247318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",87,32,31,"No","Unavg",0.399677120155751,-29.4233821410531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",87,33,19,"Yes","Unavg",0.058720882832949,-2.48998418099102,-12.785353988888,-15.1704190936458,NA,NA,NA,0.660766251785805,-0.82638465898272,NA,NA,NA,NA
"CEVE",87,26,22,"Yes","Unavg",0.120257971533839,-2.89662679647825,-11.6150848341692,-25.1269306031322,NA,NA,NA,1.99914787862824,-0.73777299037125,NA,NA,NA,NA
"CHUM",87,61,50,"No","Unavg",0.146865400062127,-3.58895610933107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",87,44,50,"No","Unavg",0.144648827187167,-7.33693875919499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",87,20,24,"No","Unavg",0.107456249470582,-3.86386337490501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",87,18,24,"Yes","Unavg",0.0986303792146495,-3.10265278480754,-0.511397088245184,-16.0092982764766,NA,NA,NA,2.15373623365369,-0.242378561171566,-16.3333515930244,13.6502398840933,NA,NA
"GAOV",87,11,6,"No","Unavg",0.122207177458694,-15.290700508495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",87,21,22,"No","Unavg",0.185671325278739,-1.01077668700506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",87,20,33,"No","Unavg",0.119596088159738,-3.93104235723647,NA,NA,-2.28839462609233,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",87,17,24,"No","Unavg",0.0625204066344774,-4.07747535635446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",87,12,8,"No","Unavg",0.0661011608474564,-2.58497413224526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",87,17,8,"No","Unavg",0.157173703808261,-4.55683068118119,-68.5483331400743,-16.9656625541416,-0.804505993304397,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",87,48,65,"No","Unavg",0.207345073821457,-5.15969816993711,NA,NA,0.422440957028428,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",87,61,59,"No","Unavg",0.261055341480816,-4.19971501795075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",87,26,12,"No","Unavg",0.0184463573071753,-2.57963390914452,NA,NA,-0.810390171918207,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",87,29,14,"No","Unavg",0.153304499110087,-0.476694350705152,NA,NA,-11.4668576704614,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",87,127,112,"Yes","Unavg",0.0510700370893979,-0.705513023133206,-11.6987609278627,-10.3131419876371,NA,NA,NA,0.914720318807733,-0.322899681647704,NA,NA,NA,NA
"POMU",87,20,10,"No","Unavg",0.180249003159268,0.117484134275043,NA,NA,-0.767761221110013,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",87,47,20,"No","Unavg",0.0994652444658742,-2.41064504422371,NA,NA,-0.963159401063576,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",87,18,13,"No","Unavg",0.192528784537983,-25.5083698483351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",87,33,23,"No","Unavg",0.100545838590406,-5.33621747869194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",87,23,21,"No","Unavg",0.03724841990696,-6.90015015640247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",87,15,23,"No","Unavg",0.0536499120178151,-2.07928186508629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",87,48,23,"No","Unavg",0.156930727585036,-10.9639167895715,NA,NA,-0.871566342680719,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",87,17,27,"No","Unavg",0.0983922326250116,-1.94588877515445,NA,NA,0.513800254452116,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",87,34,39,"No","Unavg",0.0412327120010942,-1.52536669950214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",87,10,27,"No","Unavg",0.212231837705702,-4.80307261303027,NA,NA,2.10877157042325,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",87,95,114,"Yes","Unavg",0.102296530271814,-1.26052239264491,11.759244215854,-22.6936179104142,NA,NA,NA,-1.96033487590714,0.369725580549369,54.0364022724408,-5.9911234508332,NA,NA
"VASI",87,24,27,"No","Unavg",0.183421974988825,-11.3433049532392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",88,72,59,"No","Unavg",0.244209759184748,-2.43161014709255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",88,15,14,"No","Unavg",0.0645767955571147,-4.51006986026783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",88,10,19,"Yes","Unavg",0.12711158131857,-3.66877496805831,-11.9688011114786,NA,NA,NA,NA,2.50191749101908,-0.117824701760135,1.38272544175423,35.0683554831918,NA,NA
"AMAL",88,42,40,"No","Unavg",0.11162033980463,-2.75736678354457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",88,42,28,"Yes","Unavg",0.0464892027900843,-2.25163621435668,-20.2886164910179,-6.81663057395885,NA,NA,NA,0.307606077373655,-0.381587014540825,2.15537668217299,23.0125280607264,NA,NA
"ATFI",88,24,28,"No","Unavg",0.0710492437182989,-1.6418237162451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",88,33,23,"Yes","Unavg",0.0389023711154984,-2.68629714181234,-13.6745442178887,-15.8280224711624,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CEVE",88,26,20,"Yes","Unavg",0.125512589548874,-2.87362534998534,-11.9923805739072,-23.7028317895514,NA,NA,NA,1.97663476744075,-0.926571241531749,NA,NA,NA,NA
"CHUM",88,61,55,"No","Unavg",0.166917145824572,-4.18020461788988,NA,NA,0.559351877119661,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",88,44,49,"No","Unavg",0.147326109089167,-7.92795900484226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",88,20,22,"No","Unavg",0.10230392465197,-3.60879027488135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",88,18,26,"Yes","Unavg",0.124060428780027,-3.27081353062762,-1.48934084073624,-25.4282138865055,NA,NA,NA,1.52688059850851,0.265164850973167,-59.2178888543263,4.90241481962053,-25.8691026549315,20.7287673792588
"GAOV",88,11,8,"No","Unavg",0.0964951343615463,-12.7385528073479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",88,21,22,"No","Unavg",0.194621951776161,-0.940860746404133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",88,20,45,"No","Unavg",0.117211709447319,-4.24594510208505,NA,NA,0.929065685253743,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",88,17,23,"No","Unavg",0.0634778655673623,-4.48855084274728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",88,12,9,"No","Unavg",0.0757948163543459,-2.46070490149811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",88,17,9,"No","Unavg",0.156766577878437,-4.63628524957911,-71.2116372601817,-17.9821283626356,-0.681216465112086,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",88,48,67,"No","Unavg",0.217527324038548,-5.37405916988371,NA,NA,0.469805761604071,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",88,61,54,"No","Unavg",0.255950599319894,-4.17198704056084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",88,26,13,"No","Unavg",0.0151480907398917,-2.57963390914452,NA,NA,-0.727534522869197,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",88,29,16,"No","Unavg",0.134320877796074,-0.476694350705115,NA,NA,-8.0582931546447,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",88,127,102,"Yes","Unavg",0.0468237540476626,-0.703002657935316,-10.3301881865335,-11.2870087207764,NA,NA,NA,0.448075103228489,-0.418945649467954,NA,NA,NA,NA
"POMU",88,20,10,"No","Unavg",0.199516367489192,0.352309063930549,NA,NA,-0.776303509622017,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",88,47,17,"No","Unavg",0.113641581585382,-2.83400123559571,NA,NA,-1.13992608423569,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",88,18,13,"No","Unavg",0.187925430505301,-24.6411913880858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",88,33,22,"No","Unavg",0.110053420023902,-5.5503704688267,NA,NA,-0.451480000418963,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",88,23,21,"No","Unavg",0.0422001353522573,-7.21106041866836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",88,15,22,"No","Unavg",0.0512999740416031,-2.12444353886699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",88,48,16,"No","Unavg",0.166379006084075,-10.6450183073611,NA,NA,-1.26631293447203,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",88,17,32,"No","Unavg",0.116144987071988,-3.7009136863537,NA,NA,0.708076900143937,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",88,34,40,"No","Unavg",0.0445897033359962,-2.56801765386993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",88,10,24,"No","Unavg",0.200431419714304,-5.18954799184824,NA,NA,1.99989811021842,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",88,95,114,"Yes","Unavg",0.104581620865389,-1.26807785645344,11.8585238506557,-23.222840413044,NA,NA,NA,-1.6017490295077,0.354622267626563,51.4499544637616,-5.71330929112734,NA,NA
"VASI",88,24,26,"No","Unavg",0.175952563470917,-11.4433856690188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",89,72,58,"No","Unavg",0.245790288235122,-2.31001665958248,NA,NA,-0.315206244357504,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",89,15,10,"No","Unavg",0.0548514083228092,-2.47047317479605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",89,10,20,"Yes","Unavg",0.0811440052717279,-3.66877491294765,-11.968799651132,NA,NA,NA,NA,2.20102810102175,0.278822270049315,15.1570777403156,30.0738487858774,NA,NA
"AMAL",89,42,44,"No","Unavg",0.107745298137292,-3.07142927456081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",89,42,26,"Yes","Unavg",0.0497425338762956,-2.26736047246553,-21.0172424293927,-8.0150572382964,NA,NA,NA,0.460111897560499,-0.471662387095153,12.3723702596121,19.7330719770091,NA,NA
"ATFI",89,24,28,"No","Unavg",0.0783009842944584,-1.59090744068899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",89,32,31,"No","Unavg",0.399677120155751,-29.4233821410531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",89,33,21,"Yes","Unavg",0.0559425874423491,-2.50562452945371,-13.6476748943997,-15.8142193820844,NA,NA,NA,0.666583075795033,-0.686173599390511,NA,NA,NA,NA
"CEVE",89,26,21,"Yes","Unavg",0.101260083164717,-2.83588334379276,-11.532211848332,-21.6584564060148,NA,NA,NA,1.78498613877767,-0.733249433056711,NA,NA,NA,NA
"CHUM",89,61,51,"No","Unavg",0.160794222229913,-4.27283363726319,NA,NA,0.341599093884596,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",89,44,51,"No","Unavg",0.155262879531086,-8.3527986632137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",89,20,23,"No","Unavg",0.0969050875599482,-3.82722351950622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",89,18,28,"Yes","Unavg",0.113479409605048,-3.07965850840049,-0.996293684020926,-14.4110069173735,NA,NA,NA,2.62214929687476,-0.0948969408433351,NA,NA,NA,NA
"GAOV",89,11,8,"No","Unavg",0.0950144086022687,-12.3141453152328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",89,21,22,"No","Unavg",0.189247819832611,-0.983008962769261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",89,20,45,"No","Unavg",0.10519748387923,-4.42730833276085,NA,NA,0.924019723473771,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",89,17,23,"No","Unavg",0.0608705245775519,-4.31264786871001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",89,12,8,"No","Unavg",0.0665816800355965,-2.58097330110413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",89,17,10,"No","Unavg",0.170810092124141,-4.45741871849995,-66.7882447416799,-21.4731626491556,-2.26013230603379,-45.2984446045087,NA,NA,NA,NA,NA,NA,NA
"LIBO",89,48,65,"No","Unavg",0.211252943741094,-5.10079863600628,NA,NA,0.423761817754598,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",89,61,55,"No","Unavg",0.256428842276674,-3.97851439161228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",89,26,19,"No","Unavg",0.0196902544140991,-5.4979029077252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",89,29,15,"No","Unavg",0.138175801403916,-0.47669435070511,NA,NA,-8.35056007483955,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",89,127,101,"Yes","Unavg",0.0516924590451143,-0.711564222803844,-11.5930470022731,-11.5572101230296,NA,NA,NA,0.453232401820354,-0.437194792887705,NA,NA,NA,NA
"POMU",89,20,10,"No","Unavg",0.20808481449043,0.457649845433319,NA,NA,-0.780407215037155,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",89,47,21,"No","Unavg",0.101263639827034,-2.68029174662999,NA,NA,-1.43176227054335,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",89,18,11,"No","Unavg",0.189896701746466,-25.7256253966148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",89,33,20,"No","Unavg",0.116297262492877,-5.60046396292139,NA,NA,-0.557018425736918,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",89,23,22,"No","Unavg",0.0378956140880428,-6.85303269142404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",89,15,23,"No","Unavg",0.0536499120178151,-2.07928186508629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",89,48,16,"No","Unavg",0.158055014372046,-9.97251283021854,NA,NA,-1.26097268559979,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",89,17,29,"No","Unavg",0.107304562146875,-3.85783710624686,NA,NA,0.594496949287201,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",89,34,40,"No","Unavg",0.0452961798877305,-1.47778347855945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",89,95,114,"Yes","Unavg",0.103542356572924,-1.26472372157296,11.814649546246,-22.98896267507,NA,NA,NA,-1.59311746401002,0.353395269747369,51.1094080883088,-5.41166969766948,NA,NA
"VASI",89,24,27,"No","Unavg",0.176418287896647,-11.3609569547684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",9,72,58,"No","Unavg",0.24548997112772,-2.34410239780598,NA,NA,-0.31505722830171,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",9,15,11,"No","Unavg",0.0509466527041769,-2.46671494245217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",9,10,18,"Yes","Unavg",0.12986061206042,-3.76236912359971,-16.7326716132461,-10.1055482050209,NA,NA,NA,2.57513146079724,-0.425676249533117,14.3227423505434,54.7767361864593,NA,NA
"AMAL",9,42,43,"No","Unavg",0.112323786249824,-2.84481812127224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",9,42,26,"Yes","Unavg",0.0401125594294309,-2.16631465387804,-14.0811339684477,-7.62237200580625,NA,NA,NA,0.033570793124259,-0.607098388155224,NA,NA,NA,NA
"ATFI",9,24,29,"No","Unavg",0.0805955309030552,-1.55656897942371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",9,32,29,"No","Unavg",0.386431884913831,-30.0103366492228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",9,33,22,"Yes","Unavg",0.0577272266572975,-2.49235231078251,-13.4589423331769,-14.8207854230871,NA,NA,NA,0.880234634263882,-0.684741579465446,NA,NA,NA,NA
"CEVE",9,26,23,"Yes","Unavg",0.11006901490619,-2.86218462929675,-12.4870967898748,-22.8352914302825,NA,NA,NA,1.96291276634979,-0.650455491086444,NA,NA,NA,NA
"CHUM",9,61,51,"No","Unavg",0.145702865496123,-3.48940353227521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",9,44,49,"No","Unavg",0.136818783780234,-7.04362612294367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",9,20,23,"No","Unavg",0.104968409833975,-3.57242382554572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",9,18,25,"Yes","Unavg",0.122397902449941,-3.14684879224223,-4.25536815636798,-18.5207300673703,NA,NA,NA,2.5734954303486,-0.249148205641373,NA,NA,NA,NA
"GAOV",9,11,6,"No","Unavg",0.122207177458694,-15.290700508495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",9,21,23,"No","Unavg",0.197207774690184,-0.903341321125442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",9,20,43,"No","Unavg",0.104824622527148,-4.69785489480922,NA,NA,0.870933050501379,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",9,17,22,"No","Unavg",0.0592103717355122,-4.31201864875327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",9,12,9,"No","Unavg",0.0638753860494413,-2.55826353023381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",9,17,9,"No","Unavg",0.168736687271377,-4.51217571150451,-68.7401242995711,-22.5918537847077,-2.27589348120943,-43.0239142956093,NA,NA,NA,NA,NA,NA,NA
"LIBO",9,48,67,"No","Unavg",0.213818957728088,-5.2088951419587,NA,NA,0.468163721572602,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",9,61,58,"No","Unavg",0.263059502838721,-4.1190782982675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",9,26,14,"No","Unavg",0.0307801587393465,-5.27281304988725,NA,NA,-0.654971234534522,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",9,29,14,"No","Unavg",0.154379741842788,-0.476694350705133,NA,NA,-11.9726087199117,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",9,127,111,"Yes","Unavg",0.0501390672106984,-0.713074409091097,-12.1653967070237,-11.2080517819788,NA,NA,NA,0.570725455887101,-0.294159315086786,NA,NA,NA,NA
"POMU",9,20,10,"No","Unavg",0.215068240481062,0.54399340641648,NA,NA,-0.783901761601211,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",9,47,19,"No","Unavg",0.104507881551455,-2.58739079490236,NA,NA,-1.01933229981685,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",9,18,16,"No","Unavg",0.201628561722185,-26.3781457511973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",9,33,21,"No","Unavg",0.110992818626967,-5.1150394385822,NA,NA,-0.502653782289774,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",9,23,23,"No","Unavg",0.0276960467556491,-6.04454929344408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",9,15,22,"No","Unavg",0.0543122239578636,-2.09976256113592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",9,48,19,"No","Unavg",0.160318164444406,-10.7875696915724,NA,NA,-1.08082039058933,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",9,17,30,"No","Unavg",0.108359626142523,-4.11034460481738,NA,NA,0.632961174597875,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",9,34,39,"No","Unavg",0.0442242005541108,-1.5006568687079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",9,95,109,"Yes","Unavg",0.10709771085015,-1.27568299150346,11.9568681004414,-23.7471102946265,NA,NA,NA,-1.9240314286641,0.28603189919294,53.7558315098597,-3.54718161042808,NA,NA
"VASI",9,24,26,"No","Unavg",0.16797181935123,-11.719870567243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",90,72,58,"No","Unavg",0.245975722743199,-2.28043900201411,NA,NA,-0.315311155579959,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",90,15,14,"No","Unavg",0.0641903746940301,-4.832942762207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",90,10,22,"Yes","Unavg",0.12019690345608,-3.66877491294765,-11.968799651132,NA,NA,NA,NA,2.65517643919105,0.24174606641139,2.31040399608541,27.6946182233651,NA,NA
"AMAL",90,42,39,"No","Unavg",0.112789233251929,-3.14653641408983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",90,42,27,"Yes","Unavg",0.0486733777937468,-2.25503469693999,-20.4494395980852,-7.08507704136013,NA,NA,NA,0.31110445089952,-0.426491785026948,2.18656572438416,22.3174523582756,NA,NA
"ATFI",90,24,30,"No","Unavg",0.075977471075353,-1.57023845891313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",90,33,22,"Yes","Unavg",0.0504660764475279,-2.51615775359048,-14.3744235241366,-16.102482376898,NA,NA,NA,0.4031270321761,-0.560992110854894,NA,NA,NA,NA
"CEVE",90,26,21,"Yes","Unavg",0.123063167886511,-2.88861847336841,-12.0190872820146,-24.541571901345,NA,NA,NA,1.98989547974119,-0.82820836146525,NA,NA,NA,NA
"CHUM",90,61,51,"No","Unavg",0.146460002084718,-3.60677384318631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",90,44,51,"No","Unavg",0.146244975072916,-7.67870334579141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",90,20,23,"No","Unavg",0.0965036445253502,-3.69834369158565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",90,18,29,"Yes","Unavg",0.0910311588869391,-3.05102323323734,-3.10907815699962,-11.947158052243,NA,NA,NA,2.44883086501488,0.0397283891705446,NA,NA,NA,NA
"GAOV",90,11,8,"No","Unavg",0.116581877238951,-14.7303161720677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",90,21,23,"No","Unavg",0.191834953433152,-0.945439998175678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",90,20,39,"No","Unavg",0.10931401192453,-5.00228492675499,NA,NA,0.759250219287314,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",90,17,21,"No","Unavg",0.0637679216478569,-4.67020311604357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",90,12,8,"No","Unavg",0.0618131263339058,-2.620980433447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",90,17,11,"No","Unavg",0.171796129076749,-4.52838088610932,-69.315693182945,-22.919753875192,-2.14657103327457,-45.1984211168783,NA,NA,NA,NA,NA,NA,NA
"LIBO",90,48,65,"No","Unavg",0.21251903131935,-5.20132392089496,NA,NA,0.424302913242697,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",90,61,57,"No","Unavg",0.258005420341975,-4.13565700057748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",90,26,12,"No","Unavg",0.0330964705081872,-4.93571724618968,NA,NA,-0.814506375302054,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",90,29,14,"No","Unavg",0.118608755640296,-1.27613292077269,NA,NA,-0.798919760612829,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",90,127,105,"Yes","Unavg",0.0417329048889106,-0.693323317043452,-10.7850518313634,-8.85445716656534,NA,NA,NA,0.532807579319657,-0.381704665798345,NA,NA,NA,NA
"POMU",90,20,10,"No","Unavg",0.214386546320851,0.535544592733941,NA,NA,-0.783554519174176,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",90,47,18,"No","Unavg",0.115279884446327,-2.31436393905466,NA,NA,-1.08174120744708,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",90,18,11,"No","Unavg",0.192215770655039,-25.9313186856606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",90,33,20,"No","Unavg",0.109137436564715,-5.53086280387525,NA,NA,-0.555481359410175,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",90,23,24,"No","Unavg",0.0331679290820867,-6.47067630765375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",90,15,22,"No","Unavg",0.0551217298929141,-2.09321278706855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",90,48,21,"No","Unavg",0.1591887752592,-10.934378498589,NA,NA,-0.97227917648592,NA,NA,NA,NA,NA,NA,NA,NA
